Student_id,Assessment 1,Assessment 2,Assessment 3,Assessment 4
87ABDE64FF1D14BAD1446073DB444586,100.0,100.0,100.0,100.0
1439F36142B5CF39D044AE9B7CC7C594,100.0,100.0,100.0,88.0
0E34BA42A0F52289048487410BE4B91E,60.0,100.0,80.0,88.0
C58638C952D56F8B7EA47D9E4DAE7A7D,100.0,90.0,100.0,88.0
86092F2E3046D7C85934411CA8CD840A,100.0,60.0,60.0,96.0
5D610957308B660BC414F96B3D8EF1A7,80.0,100.0,90.0,92.0
D012105CCA51CE984F04D2D5CA3CC76F,100.0,100.0,80.0,88.0
DB9A145F0BDC24A8F7E4759B497FFDF4,40.0,50.0,50.0,92.0
CB27101F294FC409B5C4757199C96A72,100.0,100.0,80.0,92.0
900506761EAFE0C8C6A4A949705DA673,80.0,100.0,80.0,84.0
6E9340D869C8EF6A5D144BF7E173939E,100.0,100.0,100.0,100.0
72A694C31B384658C664FABEA5C2D8EB,100.0,100.0,100.0,92.0
2C399FF28313C7282CB4041A43D94A50,100.0,100.0,100.0,96.0
FACB7EDF629356B98D74E00F2D9D54C7,20.0,60.0,20.0,92.0
FEA322D39B12B1792B644A797BF9C615,100.0,80.0,60.0,92.0
0181264A72B051B9596461413FE90281,20.0,70.0,100.0,88.0
0EED22B8F98EF0F961B4AAC6651EFD97,100.0,100.0,80.0,92.0
628BD2C3262CFB586B5432556B1486AD,60.0,90.0,100.0,88.0
606486412B889449ADB4D6CBB52790A0,80.0,100.0,100.0,100.0
FF027A81CB84AFAB64C4C6B590F514CB,60.0,80.0,90.0,80.0
4A9958553B3AF7A979F46BFDCC5C852A,80.0,30.0,20.0,92.0
91D7905C57B465AA66F4D23493888CFE,100.0,80.0,70.0,92.0
E05187778F4F398B2604502F74F23F98,100.0,100.0,100.0,88.0
E595848E1AFF916AF7D4013E3300D0DE,20.0,30.0,30.0,80.0
13752DBF9E8375A8EFF4558D65768D2E,40.0,90.0,100.0,84.0
810C8A350F64808AB2B4479E514A0DF0,100.0,60.0,90.0,96.0
B6A259F1063BD9FA79E4E1717D01EA82,100.0,100.0,70.0,96.0
FE0EE827B598286B79C44DF99AC47407,40.0,90.0,50.0,92.0
B3A64F0DF141485A5B248BC17CA6F89C,100.0,70.0,100.0,84.0
4E962225E7B8DAFBCB54A93863190378,100.0,80.0,100.0,88.0
55E37F662ADE53FA5D7465F5754FADC3,20.0,40.0,100.0,84.0
925920680173E20A2FA4B0E70A1950F4,80.0,100.0,100.0,88.0
AD16B95DD7D62D2A53349D5F59F3E7F5,60.0,30.0,20.0,92.0
228B108C36F9CFA88E447435CF45843F,100.0,60.0,30.0,92.0
61733FF524CCA3C9FE24E6DC08719094,100.0,100.0,100.0,92.0
91691B8BC27F14898B34A783CBA5199A,100.0,100.0,100.0,96.0
832BC33F198904B818640D2CD4B0FB13,100.0,100.0,100.0,92.0
50243986850E7388FBB472C56668CAB9,60.0,100.0,90.0,100.0
1AE9E1C234D259BA92448F3D300E9C9E,100.0,30.0,50.0,96.0
3D33E3D72B762969CC642C55DC91F0AB,100.0,80.0,90.0,88.0
E7BE5D720F6EBE8A95643EEBE7297A0B,100.0,100.0,100.0,96.0
3AA8FFDB794C70AAFB04E5ECC917B95A,100.0,90.0,100.0,96.0
DF8AF4EB499AD7BB92544FAA32397612,80.0,90.0,100.0,100.0
84C35DA72AE6314AF6645A4E8C18A62F,100.0,90.0,80.0,96.0
61D59158FB8C627A9D94DC9F285B16F0,60.0,60.0,100.0,88.0
CA75E51545393608A2541D3FE549B374,20.0,30.0,80.0,92.0
670F008687AEA53A9B8449C5C601D6DF,100.0,80.0,100.0,84.0
AADAB831901A14EB54A406B43C3C04FB,100.0,100.0,100.0,88.0
7803B343921B4BA9A364898150F1AC5E,100.0,100.0,90.0,100.0
928D27AE56C20459A6D4F7D7BD66007E,100.0,100.0,70.0,88.0
AB915A37C2FC333A7DE4D1E2AD796EDD,100.0,100.0,80.0,88.0
C7BC1F06DC9CE5ABC414ED73ADE5F77C,60.0,30.0,20.0,92.0
9C9F97B83F9709F9D7C4D6ECE1DA3AB9,100.0,100.0,100.0,92.0
202314ED17B91ADA5C14A2F105BA4406,100.0,100.0,100.0,88.0
3E4B019D3A74B50945F487F5BD76B8F3,60.0,50.0,20.0,No Assessment
B07C433A734F2F9A96D4E883D3DF083F,100.0,90.0,100.0,100.0
0DDFFFA1F26865D8D964C4F29BA1F18E,100.0,100.0,80.0,96.0
B1DA3AC4CC4CE30A49C4FC720B4E8740,40.0,50.0,10.0,84.0
65FC2470DCCD4DD8E794F5C0BB0334DA,100.0,80.0,90.0,100.0
EFF252454F66C45801A4733439C209C7,80.0,80.0,100.0,100.0
1BF7A395D60E27DAEC140E7F546A7193,100.0,100.0,100.0,88.0
704153D9F9A6075B13E4A2514E92D156,100.0,100.0,100.0,88.0
0CE16C2839B8931A68C4D4B8581E94F1,100.0,80.0,100.0,84.0
B4C45BA005BAAE5A62B435C9FDB55252,100.0,100.0,100.0,100.0
2BC0B1AC3D3EF379F9141D191B483882,100.0,100.0,100.0,96.0
C139AB8894C44FC9020451CFB37D0F70,80.0,70.0,100.0,84.0
76A4E73C949250D8E0B4B1796724DE73,100.0,100.0,50.0,88.0
F2C084F185301B28F5649663943FE3F2,40.0,100.0,100.0,92.0
43DD06BC3DDAD13AD12491194D6824BA,20.0,60.0,30.0,88.0
D686DD2C5977039A5994CE7E18A0BF2B,100.0,100.0,100.0,80.0
72FDB4AB116A5A3AABE4A80C590062E9,80.0,80.0,100.0,96.0
9FB44FEB9CECB12A05D4DC46A7D91C76,40.0,90.0,100.0,84.0
45E4C1719B59D0DAF1E4B6C618337EDF,80.0,100.0,90.0,92.0
C46A2A21F2B6CD68F8742A9BC03D92CA,100.0,80.0,100.0,88.0
0320EC4D73B204498074F5437DDAC2C8,100.0,80.0,100.0,88.0
4786F7CF2AE8F6A88F447C2E6B7B2BA8,80.0,100.0,100.0,88.0
9C54FCE6376F9B59AF64F632C4484B5D,40.0,90.0,100.0,96.0
B2830335071DCB9B13E445BDFB61D398,60.0,60.0,100.0,88.0
8823D2199B95B59A7834DC8B10B46DC1,40.0,100.0,80.0,96.0
037F975E9111AAFB76C4E4308D480551,100.0,90.0,100.0,No Assessment
616350D5CD82C16B93C444655AE8E7C3,100.0,100.0,80.0,No Assessment
9AC94AC36A0AF7CAFE24768F9A9EF859,60.0,50.0,30.0,88.0
927D7996740B1C6AB3C41CBC75E71807,20.0,No Assessment,40.0,92.0
E8B698C45397776A5034D5450D35D9F4,100.0,100.0,90.0,84.0
4F69FEFF2A294EAAE1145D1AC44D4625,100.0,100.0,100.0,92.0
9772542933596D2A59A4519B26299F6C,100.0,100.0,100.0,96.0
83E5851937537A6946544E0442A7F524,100.0,100.0,100.0,88.0
AA4C9C338907F5AB05D4CF949085C80F,100.0,80.0,100.0,96.0
8D25DE61154477785114AA16E478D88C,40.0,100.0,90.0,96.0
CD9EF7C3E7F7077A248423F77C03FEBE,100.0,80.0,100.0,88.0
154925751E6410C9609421FA8FE5544E,100.0,100.0,80.0,80.0
BD504296F398DD2BD9A493427B5482CB,100.0,90.0,90.0,84.0
C960D90CDFD6481AE78413D99B281C9A,100.0,80.0,80.0,92.0
D91615274191A25A996429F48212E106,100.0,80.0,100.0,80.0
A9DF964F6288F45A1D24FC35088A1FE8,100.0,100.0,100.0,88.0
85DB64C027C30E4A95743D221F0BC151,100.0,90.0,100.0,100.0
11A648D967F065489EE484F10DA3D88C,100.0,90.0,10.0,76.0
C853450450CD831ADE541DE9D92AC030,100.0,100.0,100.0,100.0
5C975D7D0A508F38DDC42269C38A6373,20.0,20.0,0.0,96.0
AFF88C83B37E3939F3D4D528BAF121B4,40.0,30.0,20.0,84.0
FC21147DA36CA289751423861151EE73,60.0,100.0,90.0,88.0
410DC7A9D7EB508882E4304CA2F3FFC0,60.0,70.0,60.0,96.0
69ED57300BD1E68A17C4A9D09E05305C,100.0,80.0,100.0,100.0
73100471FA921A18C714354950E707AB,100.0,100.0,80.0,88.0
B01522ED0E267658DBE4ABF216BB02AC,100.0,100.0,No Assessment,88.0
6FA5B79C15B5BA7833049862C07117AB,100.0,80.0,90.0,88.0
3F45FAD774C6EC78B624C4072BCC0A89,40.0,60.0,90.0,92.0
C70D3FF4329F888828243187530B28E8,100.0,30.0,40.0,88.0
128F3A28495FF35A59C4D78EDA7C4E23,60.0,70.0,60.0,96.0
3EFCB27FD84E32F999C46316D866255B,100.0,60.0,80.0,80.0
7FB43097AC46AEABA23422941FA8EE53,100.0,70.0,90.0,88.0
FC617169EDAD35491C94019A36B863A4,40.0,90.0,30.0,84.0
10F3E3432D81E1A8FAD459480E3E6A64,20.0,30.0,30.0,60.0
F43B102E5CCF82CB077445144D83FD72,100.0,80.0,60.0,84.0
277E5E4350BC51286BF40E05A4C7FA27,100.0,80.0,60.0,88.0
2E7D51C554B41F4B4F944E2FC3957A8C,100.0,100.0,90.0,88.0
725326DAD9C3E858206401BBC938041F,20.0,30.0,10.0,84.0
8B1F5C09BA0E5B1B0B2415BE504E2C5E,100.0,100.0,50.0,88.0
5C2631C61B6416F8BBB4A2988B30D2C6,100.0,20.0,90.0,92.0
D9E18BE5894638AB518483C977E0351E,80.0,100.0,40.0,92.0
AE4245EA81E52D084A8457ED4B588C54,No Assessment,No Assessment,No Assessment,84.0
543C1609D231CB093C34281CBD083176,100.0,80.0,100.0,92.0
79690DFCD01431DA6B548ADB1BB54E8B,100.0,0.0,60.0,88.0
080D19CF2F9C216948F4C2C59BC4B194,100.0,100.0,40.0,84.0
DFC6DBAEF409039B6E3475AF5498E9A5,40.0,100.0,40.0,88.0
EDAC1F88CF20DCF80A14039210370091,100.0,100.0,80.0,92.0
819643029B701A0A73F442E2DE167E49,60.0,60.0,10.0,96.0
2862EB805F80B9996F04A0A268CEE789,40.0,90.0,20.0,80.0
8CDA0ED83F5CC48A2F34B17321E1409D,100.0,70.0,30.0,96.0
93AF1308E983467865048C5ADA561484,100.0,100.0,30.0,92.0
3C6C9E2082D812AB7D34D9D073145FBC,80.0,100.0,80.0,80.0
FABDA651B74A7D383D543506C4959CEF,100.0,90.0,100.0,88.0
1E96FBADF03575F98C24150868B414DA,100.0,40.0,20.0,84.0
3634E1C432313E1BD4648D3932642CAD,40.0,100.0,80.0,84.0
20604C063EF8492A5F6470A731239CA0,100.0,100.0,90.0,80.0
F2C986C273C699B82A847950D253DBEC,100.0,80.0,30.0,80.0
90B1035BD5E36DD9EA14244F7A62F59D,60.0,50.0,100.0,76.0
D55F82C058F763281D54D8117995361E,40.0,No Assessment,No Assessment,84.0
2C8A600D2BDCDC09F0B4273DF2C77A04,100.0,40.0,100.0,92.0
9E5919A7D80489EB31F47530CF9F9297,40.0,100.0,100.0,96.0
D3F553FE83D9AF292BB436ED4EE0076B,60.0,30.0,20.0,84.0
F419FD33E28FA0BB3594A81A5D517AE4,100.0,100.0,100.0,96.0
B4B1BDC3F406EBDA449403FBDF4CBD56,100.0,100.0,90.0,No Assessment
50C8A35CBA82BAB897D4B71AEF4F3DDE,100.0,20.0,60.0,No Assessment
9C6E528AAB56F91BA714B713A52E5FA5,100.0,50.0,30.0,84.0
2566F23C8068C63BF934C73648901511,100.0,100.0,100.0,88.0
3B1293750F6EFE792494AD646FAEF524,100.0,100.0,60.0,92.0
C35B1DE53319CDF8E00459E9E2A06575,80.0,100.0,50.0,84.0
B44D5DA00B47EE0A9784F9828410B31E,100.0,90.0,60.0,84.0
BE603ED2AC8CD3BB8E5400BF27C0BFA0,100.0,90.0,100.0,96.0
55C196FB3344EF2943E4F557A5E9106C,100.0,90.0,80.0,80.0
23E6F1F6339B492947D486CA9C547E4C,40.0,60.0,40.0,100.0
A4773602D26624C906D4647A16590ECC,No Assessment,80.0,70.0,88.0
D013EE2A993CC9686DF4B11BB40CBC70,100.0,100.0,100.0,96.0
9F18340A8900AF89BE34FCD79406BA91,100.0,100.0,90.0,96.0
485A690309F02E7B56C48AF15BE4A5A9,100.0,80.0,100.0,88.0
BE79572A56CBA9D9CBB4890D32A30E70,40.0,60.0,60.0,80.0
1E9109AB75B176CA2F24EDDDB3DF5826,100.0,80.0,100.0,92.0
1D70C68FC7B452D8C534A7F33B970C2D,100.0,80.0,70.0,92.0
1A8D331FEB025109AB34CAC998C96728,100.0,100.0,100.0,92.0
A9AFF9D711F2AD784D64A68F6E0D85BA,100.0,100.0,90.0,84.0
71DFD77819C8B538316454B8FE0E1EBC,100.0,40.0,30.0,88.0
725829EF635E859B4FD4476315D4DE8A,20.0,90.0,50.0,92.0
B8894E0C05BB251BFFE4D2A766331BB0,100.0,100.0,100.0,92.0
351651C4713B8888DA343D27852CB43E,100.0,90.0,90.0,84.0
F6B2B9FD25BB581950640D12002AD9F3,100.0,100.0,100.0,92.0
8B8F35A575061E2B7554B9EDEE45A18F,40.0,100.0,20.0,92.0
64EDF0A4276B894ABC14307317AFDB8E,100.0,100.0,90.0,96.0
DD33EC562109ABFB7EA4852AF6A6B4ED,20.0,40.0,30.0,100.0
001EAB50951B6628A93417D1867F572B,100.0,80.0,50.0,88.0
093652BDC4B5DDBA5F643866A01BC6E4,40.0,90.0,100.0,84.0
2C4C9179CF6655F84BF4EE591C70AD24,40.0,30.0,40.0,88.0
382B8CAD3A2D7BA980045101A447D164,100.0,50.0,30.0,92.0
ACC87151ACEEDF29A7F40521179F98DE,60.0,80.0,100.0,96.0
515F483FBDFD1C7855A48987D8FAA490,100.0,100.0,70.0,92.0
C694E74D45984FC9CB044D7CC67F1580,100.0,100.0,100.0,84.0
1F617E9EEAF632591944DDC69BB0EA48,40.0,80.0,100.0,80.0
31F3036658BC918A437434DE374F0C54,20.0,100.0,100.0,80.0
7ACD2EBF4F3A8E18CB44AC1F8448D50D,20.0,20.0,10.0,76.0
563ED9F8FF591A9AF824D8B68B49D027,100.0,100.0,100.0,84.0
9519E184F00146B992841FD97EEBF53F,100.0,90.0,100.0,100.0
86892646208F76E93E8406838F4805FB,100.0,90.0,100.0,No Assessment
B4120B724EAC166849D469DE09D2FD90,40.0,0.0,40.0,80.0
1312B728B8773D89CD045A7998896B33,40.0,100.0,No Assessment,40.0
FDB90FF9566D7E7A67D4C10765A361EA,100.0,100.0,80.0,64.0
F894434CA7B85A3B937474884C4F68DA,60.0,100.0,100.0,92.0
FABD65651B56581A1964AEEA291396F3,100.0,40.0,20.0,88.0
39FE7176C9AC2699A844E23C667777AE,100.0,70.0,100.0,84.0
E2D7D91607DD9F2BB894735A0C76B3B7,100.0,100.0,100.0,88.0
EC675C0058F23BABD3E4F5EC4EAD67B0,100.0,90.0,20.0,96.0
D2BF61B3D3A19F3AE614CF258E6B4205,100.0,90.0,100.0,80.0
CEEEC40A1E77B9A9BE74878EE04F1F0F,100.0,100.0,90.0,64.0
8B6CFCE6A8D043680F64EBD9DE7F7919,100.0,40.0,80.0,92.0
1BAE8C9C1A0DC68A64D4FA850B08A4A1,80.0,80.0,90.0,80.0
6055A3E86D615ACA6C24E58244753ACF,100.0,90.0,30.0,100.0
BDE22AF341C0F33B3E843E16864310C8,100.0,100.0,100.0,100.0
F18E3001EEE681E9BB64CB5FE869F97C,100.0,100.0,100.0,100.0
B3FB4D081DE45328B4B4A35BDC7534DD,40.0,100.0,80.0,64.0
FB9346A7BBE661FA7D34F006E630016C,100.0,100.0,100.0,92.0
67B7A25A8A8F2A5B07E422BBE06289CA,100.0,60.0,80.0,96.0
F1F25C86E7820B2AECD42F689C49D152,100.0,100.0,90.0,96.0
DDA649203BCCAB394B3453AF2C676D32,100.0,60.0,30.0,96.0
0B4B4689EB814B9ACB8421F5A482EDBE,100.0,70.0,100.0,88.0
0CEBA9F49536063B9BB4B66D486D7647,100.0,100.0,No Assessment,92.0
C3B6947A6EE364699CD4D105B0A64248,100.0,100.0,100.0,92.0
B1140E17F01EB8F852A4F913801BCB1D,100.0,90.0,10.0,92.0
606B9C02F6969EFACBF4CC67700A54B7,100.0,20.0,30.0,88.0
3E277A3CD6119F0A55B4C47905152297,100.0,40.0,30.0,88.0
2B0C5C70445C0B9A3374C9E261422816,80.0,100.0,70.0,88.0
2B29E7196B021BA97F0438D9700B68C5,100.0,90.0,90.0,88.0
BA3C58A68378D5A96D441CAB6419351D,100.0,100.0,90.0,84.0
F0A5DFE27E1C858AA804A22FFDBC4415,100.0,100.0,100.0,80.0
043106705CAE3D4B0C54E58C109C9366,80.0,90.0,30.0,92.0
A0B59BA66445CF1BE084B5AA221BB208,100.0,90.0,100.0,84.0
373ED377BBAB45B86834E18C13416444,100.0,100.0,100.0,80.0
7EB6B31B3FE6BFFA72D41B92247C21E9,100.0,90.0,100.0,96.0
957A1B937EA13D7AC1E48034237619FE,100.0,90.0,90.0,100.0
684900F444ED11FAB264842C31D5BCFC,100.0,100.0,100.0,88.0
0C7F509130DFB95BA574B02129283868,60.0,100.0,50.0,96.0
4CC99345919C92BA572468E05D8D9A94,60.0,90.0,70.0,80.0
D8C5978302A7B39A52444EFEE2DA0BCA,100.0,90.0,70.0,92.0
AE3E404BB8F483B85F94DDF913636B0C,100.0,100.0,80.0,84.0
BE149FBFEE73015AB8E4EAEA74384682,100.0,100.0,100.0,80.0
04372B2F9E27C29A416454EB018A4782,100.0,90.0,80.0,96.0
AF86F999275DC2E8725407B7A227A6CF,100.0,100.0,50.0,80.0
7CB171CDE94BB8AAA08445FBF31BC127,40.0,50.0,30.0,96.0
31B4493443E6F7CB5434125F527AE1C3,80.0,100.0,100.0,88.0
BC186E06065F2328482425B9CFF779F6,40.0,90.0,100.0,84.0
DD72A103BE470DC8D2B48F13F3D2CE03,100.0,100.0,100.0,84.0
0C49C725B0E1666AE974F2389B235A2A,100.0,100.0,80.0,92.0
BD36018AC497A9A99974BD2025BC6929,100.0,100.0,100.0,92.0
7A1923C2D06A323BFD44E88FAB09B620,60.0,100.0,90.0,88.0
FC2BE49F6358488A56147AD1A90B6CD1,80.0,100.0,100.0,88.0
031CA8A8789F498924249BA807252615,100.0,90.0,50.0,88.0
3A28BC6FE08C43E800648B73AF00988A,60.0,100.0,100.0,80.0
8765C6504095F9397BF4236443B9B0AA,40.0,100.0,80.0,96.0
02C4DA1C36505FE99EF465D5B0C3963A,60.0,70.0,No Assessment,84.0
0B9A307253B3719AF154DB5C83531892,100.0,100.0,90.0,88.0
4191AB86D38A589BA0B4050A0D4B82B9,100.0,100.0,100.0,88.0
D04D0C171A69ACA93B9418B493582D5C,60.0,30.0,70.0,84.0
DEBE65194B1952C8AD2412B68F03FBE8,80.0,80.0,70.0,84.0
7F66751AA9AD3498F2D41CD11F6F0254,60.0,100.0,100.0,88.0
D0017DB3D6F765DA9CE486BAECED10FB,100.0,80.0,80.0,84.0
202987EBA6864A9A6754710A7D273D85,100.0,100.0,70.0,88.0
1C33C30AE6E73218A95412EEDE2C424F,80.0,50.0,100.0,88.0
43BF5D52AE91639916D4F1FE3B5B7F8C,100.0,90.0,60.0,88.0
5F10EFBB2944B30964D490968B276AC6,100.0,50.0,100.0,92.0
DA89B47E06123C3B49D47B7C5DD9D5B2,100.0,100.0,100.0,92.0
60B35D7438C16E1A1C84A33A6C8A52EB,80.0,70.0,90.0,72.0
96F7081F75651C5A16E44AE8FEFE5511,100.0,90.0,100.0,88.0
ED6344F9D57514BB9A9403399172C18F,100.0,100.0,100.0,100.0
A7C6E941534073FA85A4A18F3A024011,100.0,30.0,50.0,96.0
FB61755FAFB7A12B97A405C6A92EF1BE,100.0,90.0,100.0,88.0
2DBD188406896268B344746A50CA98EA,100.0,90.0,100.0,92.0
FA060EEAEE226189D94408EDCDE52BE2,100.0,90.0,100.0,88.0
1E7DB56C1DBBED986334C16831CEB8EA,No Assessment,No Assessment,No Assessment,No Assessment
BFFB120A70933F7B2ED45DD6840131AD,100.0,100.0,80.0,92.0
8B7C5A584A4684FA1BC46E8C8E3A94BB,100.0,100.0,100.0,92.0
569A9D4EB40BA0A91A84D96E157673E2,100.0,80.0,70.0,84.0
D6E147A264D459B86804C477A982CE32,20.0,70.0,80.0,84.0
3562AE1989B2E6680994899B0244AF68,60.0,80.0,60.0,96.0
0747229884B7FE9A3E345D8B5746F8D1,100.0,90.0,80.0,84.0
14EA7DB24B104DE85E943F18878B7F2D,80.0,30.0,20.0,72.0
ABD84050E7BAF7AA3564A3EB011216D0,100.0,100.0,90.0,96.0
0B465CCD0FF226ABD4A45316A45ADA5D,100.0,40.0,20.0,88.0
85643ECC174BFA6A428488BE1C58D476,100.0,100.0,100.0,88.0
3061C3E633E1ED0807D48EC459752801,40.0,40.0,10.0,88.0
1F225B1AA275D00A7C945A102172FF4B,100.0,100.0,100.0,80.0
288C00CCC2E6341B8824DFD9EB875F68,100.0,100.0,100.0,96.0
AC19FE13CC36436852B4FF618F34F8BE,60.0,80.0,30.0,84.0
A37687C264082758A764BC1BC9ED4D09,No Assessment,60.0,30.0,84.0
3FD95112ECEE9329DF44872D3AAEF639,100.0,100.0,100.0,80.0
1396B05C8804ADB84F848FBA6E3297D4,100.0,100.0,100.0,76.0
FE8BA461C3D39A1A13C44F8F9FCA9FA5,80.0,10.0,70.0,84.0
BB5BA14E4BA85F2ACBC44B1A66B59BD5,20.0,60.0,30.0,No Assessment
A7D855B80335833820D409EEEF2B7353,40.0,70.0,40.0,92.0
35A5243FF7184349DE94DEA1B1B362B5,60.0,100.0,100.0,84.0
ABA9401AACA06D18B5240A03DEAB4D5C,80.0,100.0,100.0,84.0
8D4BDB79AC0F5BD87104D13282792C9F,20.0,90.0,30.0,80.0
3884F787939DF37A4D6447288F3388CC,0.0,100.0,60.0,92.0
77332E18A7E8D038BC74BC82C4F9D323,0.0,30.0,90.0,96.0
F7CBF817743B719BE084DC433A8E77C8,100.0,20.0,100.0,88.0
C082BE8060ACFEDA492492C129402901,80.0,100.0,100.0,92.0
D92B3E586FB6D27B9754437957A004A8,40.0,100.0,100.0,80.0
566713958E14C8DB5C2407FFDCD55A92,40.0,30.0,20.0,No Assessment
E6341596D95A02C8E22425A1F819A27E,100.0,100.0,100.0,96.0
B0D4634B29636AB8D4F4A35D31F18961,100.0,60.0,90.0,84.0
5D4F307658C7A33BD40472EB3ACA5D69,100.0,90.0,70.0,80.0
A406EBEFD786F8999C74AB5ABD4DD729,100.0,20.0,60.0,84.0
E662F388608F2EA97E84C13413B6ADA8,100.0,100.0,80.0,92.0
4EAE87678A5D358A89A4B4103315CBF2,60.0,90.0,70.0,84.0
81105F2483C210998B844B2107E14F0C,60.0,100.0,100.0,92.0
BEBC935841EEA6F94FF425C213091B58,60.0,60.0,50.0,92.0
9FC8EA117AE5F94A40F49FD37BA6098D,20.0,80.0,10.0,84.0
2D2ECD6014595609A294D12F614AD461,100.0,80.0,100.0,80.0
56B8595D76F796EBE474FA43B4DFE55F,100.0,20.0,30.0,84.0
8CD1436E37C065A94A64F4EA82116D6B,80.0,70.0,70.0,96.0
35DC56B20D9FA57B1254D91F6BA8E543,100.0,90.0,80.0,84.0
E49558FA6416F588E0846D1506EF9E4A,40.0,30.0,30.0,No Assessment
63E8447EC21FDD4A2174F9D5941B176E,100.0,100.0,100.0,92.0
54ECD7E312C05EAA6C84009A6530869C,60.0,100.0,100.0,80.0
1372BAF327D9FC0A58E4A51E4EFF8A7E,100.0,10.0,20.0,84.0
85BAC6BE0599C5DA6944E3C2301B8A24,80.0,70.0,80.0,100.0
F91FBE35D7CA9189EDE48A0B0E1DB24C,100.0,80.0,90.0,92.0
4AFBA41DE1A99E88F1540D510B852E03,100.0,90.0,100.0,80.0
0568892F0A438EE86F74D200AFDBB4A2,100.0,100.0,100.0,96.0
3064FB3043B53DBB9E34FAEB1F1BDDDB,100.0,100.0,100.0,84.0
921778C2C8B4CE684F6434C8383D2CA6,100.0,100.0,100.0,76.0
A888A0871D080FB9C604315A163E1DFD,100.0,90.0,100.0,88.0
364B52C51FB2F5195454AFD310A6E26A,100.0,80.0,100.0,76.0
67B299D0672CA2687284265CD9F33F16,60.0,100.0,30.0,96.0
D7B4EB4F17825BBA3A145B98893495A6,100.0,100.0,90.0,92.0
0F09B0FC2DFBE439DC043DBA2028B833,100.0,100.0,90.0,88.0
D13FB9543D8CA39A9724156029819866,100.0,90.0,100.0,76.0
8A859487530B7D29E634519A37FC5726,100.0,100.0,100.0,100.0
984B79498B7D9E1BB8B48442C692DAEE,100.0,80.0,100.0,88.0
9D44BAD7E437D7187F3421B058DB1BD2,40.0,100.0,100.0,88.0
84BA3F45184B859B4534F6F9CC13F4B6,40.0,30.0,60.0,88.0
3C4C9BF517E5C269D1E4F4E170DC0856,No Assessment,90.0,40.0,76.0
EEA5E48F3FD2A5CBB974E3D1560723C5,60.0,70.0,60.0,100.0
C5FE9FA4DDD0B27919542A3336F790E7,100.0,100.0,90.0,92.0
59565ADEC146080884740626AA8EF0FA,40.0,40.0,70.0,68.0
1D3DC3532599D018BAF4651BA10BD75A,100.0,60.0,80.0,92.0
4428D86A276C3FCA78E4358A07D50BE8,100.0,100.0,70.0,92.0
7BC05D303180BED94F0495349CB998A5,40.0,10.0,30.0,100.0
365E23539CB54F68B3645093A4A48616,100.0,100.0,90.0,84.0
D98970477E7E930ACDB40E1CA0CA3B28,60.0,100.0,100.0,100.0
6979A8CF46E10D1B1E142C14AEEBD199,100.0,90.0,20.0,96.0
B856DA1A3DBB5908BD043FD56CE69574,100.0,100.0,60.0,88.0
80914CA1BD2D24883A848B49165618D9,100.0,100.0,No Assessment,88.0
2D3C51A9C72958089EC4614719446C49,60.0,100.0,90.0,92.0
6D2725E37A6EECA842A49857BDDEDBFE,60.0,70.0,70.0,88.0
1A65291E526EE3A9E424DFBD6C3AC5B2,100.0,100.0,100.0,100.0
0EF500BE7F03B8F9E714B6ED5482B3B6,20.0,0.0,10.0,60.0
68D7F19560262BEA4A24E6EE60C22731,100.0,100.0,90.0,88.0
0C3619061E085AAAADC4C6083F8C0743,20.0,80.0,100.0,84.0
BCB16E9C65721B3B6EF4949285C0142C,100.0,90.0,100.0,92.0
63A1B6FDA98FBCE87C3492C3236FEA90,100.0,100.0,80.0,92.0
CFEEA8D9757575B8AF44D2547FEA9BB6,100.0,100.0,100.0,92.0
1AD3A9801DE363DAA274A588C443CB68,100.0,100.0,80.0,100.0
A4E8F74E48A369885574E5460C278C5F,100.0,100.0,100.0,88.0
5E6218ECE6BF52EA2CF4154263A8111F,100.0,100.0,100.0,88.0
071417EC3FF3338AE2D48AAAA4972BC7,100.0,100.0,100.0,88.0
86493A12CEC42468B9C4449D02DCF0EF,100.0,100.0,100.0,88.0
ECD6821FACB97DF8FC84CC500C38F72F,100.0,100.0,100.0,96.0
9EB1E2B1E934302B97F4FCC1FADE5F93,100.0,100.0,100.0,88.0
FB45CFA849485D2B3BA44570C3FE575A,100.0,100.0,100.0,100.0
B5AC7042AF0A336A595424DF76F8019F,100.0,90.0,100.0,92.0
BE377512022AC61A4804388F341A737E,100.0,100.0,100.0,100.0
FBA8E1F4281DD23965D47EF4C15EBDFB,40.0,100.0,20.0,96.0
8D0ED323A83702CA1C845EA291DD5F74,100.0,100.0,100.0,96.0
7A305ACCD93E64798E34CCC580D26883,100.0,100.0,90.0,88.0
57A9EE7219DD82F96524CA93F44EC2DF,80.0,100.0,10.0,92.0
3FAC3D63367AE3A806248F25A409848A,60.0,80.0,100.0,96.0
C955218277B6FE58DC842BD71A33F150,100.0,100.0,100.0,96.0
6C6F30699612104849F444FFC664E089,100.0,90.0,100.0,80.0
F73F771A11C793A8117451810A6EAC0B,40.0,100.0,40.0,84.0
0561449CAF7C48D835D4DAFA41E815CF,100.0,100.0,80.0,92.0
AB30085981B3BF4B8B2479E83D18153F,100.0,100.0,70.0,80.0
023F98759F7633C991F44CEC30379038,100.0,90.0,No Assessment,80.0
